SKU;MPN;MPNR (GTIN/EAN);Marke;Artikelbezeichnung;Kategorie;Benutzerdefiniert;Mein EK-Preis;Mein Preis;Meine Versandkosten;Mein Gesamtpreis;UVP;Preise;Meine Position;Position (Gesamtpreis);Günstigster Preis;Günstigster Anbieter;Günstigster Gesamtpreis;Günstigster Gesamtpreis-Anbieter;Differenz zum günstigsten Preis;Differenz zum günstigsten Gesamtpreis;Medianpreis;Preisvorschlag;Preisvorschlag Info;Preisvorschlag berechnet;Mindestpreis;Standardpreis;Letzte Preisänderung eines Mitbewerbers;Letzter Preisabruf;Im Shop Tracker seit;Auf Watchlist;Aktualisiert im Artikelfeed
X7240794;e1944163;4054571494818;Cube;Cube Nuride Hybrid EXC 800 Grün Modell 2026;Fahrräder;m000104697;;3599.0;39.99;3638.99;3599.0;2;1;2;3599.0;lucky-bike.de;3599.0;lucky-bike.de;0.0;39.99;3599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:19 +0100;2026-02-06 07:13:20 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:53 +0200
X7240795;e1944166;4054571494825;Cube;Cube Nuride Hybrid EXC 800 Grün Modell 2026;Fahrräder;m000104697;;3599.0;39.99;3638.99;3599.0;1;1;2;3599.0;rabe-bike.de;3599.0;rabe-bike.de;0.0;39.99;3599.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:19 +0100;2026-02-06 05:37:25 +0100;2025-09-04 20:05:43 +0200;0;2026-04-01 20:01:54 +0200
X7240744;e1944013;4054571494313;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104708;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;multicycle.de;3199.0;multicycle.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:42:10 +0100;2026-02-06 05:33:38 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240745;e1944016;4054571494320;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104708;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 01:45:32 +0100;2026-02-06 03:09:12 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240746;e1944019;4054571494337;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104708;;3199.0;39.99;3238.99;3199.0;3;1;3;3199.0;fahrrad.de;3199.0;bike-discount.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-11 00:13:28 +0100;2026-02-06 05:45:42 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240752;e1944037;4054571494399;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104706;;3199.0;39.99;3238.99;3199.0;3;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 13:42:27 +0100;2026-02-06 07:04:51 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240753;e1944040;4054571494405;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104706;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 12:06:46 +0100;2026-02-06 06:50:21 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240754;e1944043;4054571494412;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104706;;3199.0;39.99;3238.99;3199.0;3;1;3;3199.0;fahrrad.de;3199.0;bike-discount.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 12:06:46 +0100;2026-02-06 07:03:57 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240755;e1944046;4054571494429;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104706;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;lucky-bike.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 12:06:46 +0100;2026-02-06 06:58:58 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7240756;e1944049;4054571494436;Cube;Cube Nuride Hybrid Pro 800 Grau Modell 2026;Fahrräder;m000104706;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 12:06:46 +0100;2026-02-06 03:08:14 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:55 +0200
X7222741;e1892005;4054571503909;Cube;Cube Nuroad C:62 ONE Schwarz Modell 2026;Fahrräder;m000104717;;1999.0;39.99;2038.99;1999.0;3;1;2;1999.0;lucky-bike.de;1999.0;lucky-bike.de;0.0;39.99;1999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:56 +0100;2026-02-06 06:54:04 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222742;e1892008;4054571503916;Cube;Cube Nuroad C:62 ONE Schwarz Modell 2026;Fahrräder;m000104717;;1999.0;39.99;2038.99;1999.0;3;1;2;1999.0;lucky-bike.de;1999.0;lucky-bike.de;0.0;39.99;1999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:56 +0100;2026-02-06 06:04:54 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222743;e1892011;4054571503923;Cube;Cube Nuroad C:62 ONE Schwarz Modell 2026;Fahrräder;m000104717;;1999.0;39.99;2038.99;1999.0;3;1;2;1999.0;lucky-bike.de;1999.0;lucky-bike.de;0.0;39.99;1999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:56 +0100;2026-02-06 03:09:52 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222744;e1892014;4054571503930;Cube;Cube Nuroad C:62 ONE Schwarz Modell 2026;Fahrräder;m000104717;;1999.0;39.99;2038.99;1999.0;3;1;2;1999.0;lucky-bike.de;1999.0;lucky-bike.de;0.0;39.99;1999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 04:59:56 +0100;2026-02-06 05:30:46 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7241481;e1946224;4054571503527;Cube;Cube Nuroad EX Weiß Modell 2026;Fahrräder;m000104723;;1399.0;39.99;1438.99;1399.0;3;1;3;1399.0;lucky-bike.de;1399.0;lucky-bike.de;0.0;39.99;1399.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 06:09:37 +0100;2026-02-06 06:03:58 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222646;e1891723;4054571499998;Cube;Cube Nuroad Hybrid C:62 Race 400X Beige Modell 2026;Fahrräder;m000104727;;3999.0;39.99;4038.99;3999.0;2;1;2;3999.0;bike-discount.de;3999.0;bike-discount.de;0.0;39.99;3999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 07:00:55 +0100;2026-02-06 06:41:13 +0100;2025-09-04 20:05:43 +0200;0;2026-04-01 20:01:56 +0200
X7222647;e1891726;4054571500007;Cube;Cube Nuroad Hybrid C:62 Race 400X Beige Modell 2026;Fahrräder;m000104727;;3999.0;39.99;4038.99;3999.0;3;1;2;3999.0;lucky-bike.de;3999.0;lucky-bike.de;0.0;39.99;3999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 07:00:55 +0100;2026-02-06 03:09:20 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222649;e1891732;4054571500021;Cube;Cube Nuroad Hybrid C:62 Race 400X FE Beige Modell 2026;Fahrräder;m000104726;;4199.0;39.99;4238.99;4199.0;4;1;3;4199.0;multicycle.de;4199.0;multicycle.de;0.0;39.99;4199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-13 11:14:03 +0100;2026-02-06 05:35:42 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222650;e1891735;4054571500038;Cube;Cube Nuroad Hybrid C:62 Race 400X FE Beige Modell 2026;Fahrräder;m000104726;;4199.0;39.99;4238.99;4199.0;4;1;3;4199.0;fahrrad.de;4199.0;lucky-bike.de;0.0;39.99;4199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 01:29:53 +0100;2026-02-06 05:44:37 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222652;e1891741;4054571500052;Cube;Cube Nuroad Hybrid C:62 Race 400X FE Beige Modell 2026;Fahrräder;m000104726;;4199.0;39.99;4238.99;4199.0;4;1;3;4199.0;fahrrad.de;4199.0;lucky-bike.de;0.0;39.99;4199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 01:29:53 +0100;2026-02-06 05:52:09 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222653;e1891744;4054571500069;Cube;Cube Nuroad Hybrid C:62 Race 400X FE Beige Modell 2026;Fahrräder;m000104726;;4199.0;39.99;4238.99;4199.0;4;1;3;4199.0;fahrrad.de;4199.0;lucky-bike.de;0.0;39.99;4199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 01:29:53 +0100;2026-02-06 05:44:29 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:56 +0200
X7222655;e1891750;4054571500182;Cube;Cube Nuroad Hybrid C:62 SLX 400X Blau Modell 2026;Fahrräder;m000104730;;4999.0;39.99;5038.99;4999.0;3;1;3;4999.0;fahrrad.de;4999.0;lucky-bike.de;0.0;39.99;4999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 21:48:46 +0100;2026-02-06 03:08:56 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222656;e1891753;4054571500199;Cube;Cube Nuroad Hybrid C:62 SLX 400X Blau Modell 2026;Fahrräder;m000104730;;4999.0;39.99;5038.99;4999.0;3;1;3;4999.0;fahrrad.de;4999.0;lucky-bike.de;0.0;39.99;4999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 21:48:46 +0100;2026-02-06 05:43:42 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222715;e1891927;4054571503206;Cube;Cube Nuroad ONE Grün Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;bike-discount.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-20 13:32:01 +0100;2026-02-06 06:20:33 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222716;e1891930;4054571503213;Cube;Cube Nuroad ONE Grün Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;bike-discount.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-23 03:20:41 +0100;2026-02-06 06:17:48 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222717;e1891933;4054571503220;Cube;Cube Nuroad ONE Grün Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;lucky-bike.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-08 08:45:38 +0100;2026-02-06 06:47:04 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222718;e1891936;4054571503237;Cube;Cube Nuroad ONE Grün Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;lucky-bike.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-08 08:45:38 +0100;2026-02-06 05:45:02 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222722;e1891948;4054571503275;Cube;Cube Nuroad ONE Pink Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;lucky-bike.de;899.0;lucky-bike.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-07 11:49:18 +0100;2026-02-06 03:19:57 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222723;e1891951;4054571503282;Cube;Cube Nuroad ONE Pink Modell 2026;Fahrräder;m000104732;;899.0;39.99;938.99;899.0;3;1;3;899.0;fahrrad.de;899.0;lucky-bike.de;0.0;39.99;899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-07 11:49:18 +0100;2026-02-06 05:28:00 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222725;e1891957;4054571503305;Cube;Cube Nuroad ONE FE Grün Modell 2026;Fahrräder;m000104731;;999.0;39.99;1038.99;999.0;1;1;2;999.0;lucky-bike.de;999.0;lucky-bike.de;0.0;39.99;999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-31 22:42:50 +0100;2026-02-06 07:07:42 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222726;e1891960;4054571503312;Cube;Cube Nuroad ONE FE Grün Modell 2026;Fahrräder;m000104731;;999.0;39.99;1038.99;999.0;1;1;2;999.0;lucky-bike.de;999.0;lucky-bike.de;0.0;39.99;999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 01:07:14 +0100;2026-02-06 06:01:39 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222727;e1891963;4054571503329;Cube;Cube Nuroad ONE FE Grün Modell 2026;Fahrräder;m000104731;;999.0;39.99;1038.99;999.0;1;1;2;999.0;lucky-bike.de;999.0;lucky-bike.de;0.0;39.99;999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-30 23:39:20 +0100;2026-02-06 05:27:59 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222728;e1891966;4054571503336;Cube;Cube Nuroad ONE FE Grün Modell 2026;Fahrräder;m000104731;;999.0;39.99;1038.99;999.0;1;1;2;999.0;lucky-bike.de;999.0;lucky-bike.de;0.0;39.99;999.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-06 14:54:10 +0100;2026-02-06 06:47:06 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7241468;e1946185;4054571503367;Cube;Cube Nuroad Pro Blau Modell 2026;Fahrräder;m000104734;;1099.0;39.99;1138.99;1099.0;4;1;3;1099.0;fahrrad.de;1099.0;lucky-bike.de;0.0;39.99;1099.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-28 01:20:29 +0100;2026-02-06 05:26:53 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7241469;e1946188;4054571503374;Cube;Cube Nuroad Pro Blau Modell 2026;Fahrräder;m000104734;;1099.0;39.99;1138.99;1099.0;4;1;3;1099.0;fahrrad.de;1099.0;lucky-bike.de;0.0;39.99;1099.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-28 01:20:29 +0100;2026-02-06 05:27:49 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7222732;e1891978;4054571503473;Cube;Cube Nuroad Pro FE Blau Modell 2026;Fahrräder;m000104733;;1199.0;39.99;1238.99;1199.0;4;1;3;1199.0;fahrrad.de;1199.0;lucky-bike.de;0.0;39.99;1199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-27 10:54:06 +0100;2026-02-06 06:26:30 +0100;2025-09-04 20:05:43 +0200;1;2026-03-28 20:01:45 +0100
X7241764;e1947073;4054571507747;Cube;Cube Reaction C:62 ONE Grau Modell 2026;Fahrräder;m000104745;;1499.0;39.99;1538.99;1499.0;3;1;2;1499.0;lucky-bike.de;1499.0;lucky-bike.de;0.0;39.99;1499.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 23:52:32 +0100;2026-02-06 03:25:13 +0100;2025-09-04 20:05:43 +0200;1;2026-04-01 20:01:57 +0200
X7242413;e1949017;4054571490445;Cube;Cube Reaction Hybrid ONE 600 Grau Modell 2026;Fahrräder;m000104752;;2699.0;39.99;2738.99;2699.0;2;1;3;2699.0;fahrrad.de;2699.0;bike-discount.de;0.0;39.99;2699.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 12:40:27 +0100;2026-02-06 07:06:19 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242402;e1948984;4054571490339;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;4;1;3;2899.0;fahrrad.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 22:20:36 +0100;2026-02-06 06:41:11 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242403;e1948987;4054571490346;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;4;1;3;2899.0;fahrrad.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 22:20:36 +0100;2026-02-06 06:59:43 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242404;e1948990;4054571490353;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;3;1;3;2899.0;fahrrad.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 22:20:36 +0100;2026-02-06 03:08:05 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242405;e1948993;4054571490360;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104755;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;bike-discount.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 11:30:58 +0100;2026-02-06 07:09:56 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:01:58 +0200
X7242406;e1948996;4054571490377;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104756;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;bike-discount.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 11:30:58 +0100;2026-02-06 03:08:46 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:01:58 +0200
X7242407;e1948999;4054571490384;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104756;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;bike-discount.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 11:30:58 +0100;2026-02-06 06:41:07 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:01:58 +0200
X7242408;e1949002;4054571490391;Cube;Cube Reaction Hybrid ONE 800 Grün Modell 2026;Fahrräder;m000104756;;2899.0;39.99;2938.99;2899.0;1;1;2;2899.0;bike-discount.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-02 11:30:58 +0100;2026-02-06 03:08:04 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:01:58 +0200
X7242426;e1949056;4054571490575;Cube;Cube Reaction Hybrid ONE 800 Grau Modell 2026;Fahrräder;m000104757;;2899.0;39.99;2938.99;2899.0;3;1;3;2899.0;fahrrad.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-18 12:31:08 +0100;2026-02-06 03:11:54 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242427;e1949059;4054571490582;Cube;Cube Reaction Hybrid ONE 800 Grau Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;4;1;3;2899.0;fahrrad.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 06:36:12 +0100;2026-02-06 05:54:41 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242428;e1949062;4054571490599;Cube;Cube Reaction Hybrid ONE 800 Grau Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;4;1;3;2899.0;fahrrad.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 06:36:12 +0100;2026-02-06 03:11:50 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242429;e1949065;4054571490605;Cube;Cube Reaction Hybrid ONE 800 Grau Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;4;1;3;2899.0;fahrrad.de;2899.0;lucky-bike.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 06:36:12 +0100;2026-02-06 05:26:36 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242430;e1949068;4054571490612;Cube;Cube Reaction Hybrid ONE 800 Grau Modell 2026;Fahrräder;m000104758;;2899.0;39.99;2938.99;2899.0;3;1;3;2899.0;fahrrad.de;2899.0;bike-discount.de;0.0;39.99;2899.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 06:36:12 +0100;2026-02-06 07:04:13 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:01:58 +0200
X7242466;e1949173;4054571491107;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;2;4;2599.0;bike-discount.de;2599.0;bike-discount.de;600.0;639.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-27 00:13:22 +0100;2026-02-06 05:51:57 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:00 +0200
X7242467;e1949176;4054571491114;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;2;4;2599.0;bike-discount.de;2599.0;bike-discount.de;600.0;639.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-27 00:13:22 +0100;2026-02-06 06:18:37 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:00 +0200
X7242468;e1949179;4054571491121;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;2;4;2599.0;bike-discount.de;2599.0;bike-discount.de;600.0;639.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-27 00:13:22 +0100;2026-02-06 05:49:13 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:00 +0200
X7242469;e1949182;4054571491138;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;3;2;4;2599.0;bike-discount.de;2599.0;bike-discount.de;600.0;639.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-03-27 00:13:22 +0100;2026-02-06 06:51:03 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:00 +0200
X7242475;e1949200;4054571491190;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104770;;3199.0;39.99;3238.99;3199.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-01-14 08:27:55 +0100;2026-02-06 03:08:12 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:02:00 +0200
X7242477;e1949206;4054571491213;Cube;Cube Reaction Hybrid Pro 800 Schwarz Modell 2026;Fahrräder;m000104770;;3199.0;39.99;3238.99;3199.0;0;1;1;;;;;;;;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-06 05:43:32 +0100;2026-02-06 05:43:33 +0100;2025-09-04 20:05:44 +0200;0;2026-04-01 20:02:00 +0200
X7242478;e1949209;4054571491350;Cube;Cube Reaction Hybrid Pro 800 Blau Modell 2026;Fahrräder;m000104773;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 15:04:43 +0100;2026-02-06 03:21:02 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:00 +0200
X7242479;e1949212;4054571491367;Cube;Cube Reaction Hybrid Pro 800 Blau Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 00:48:51 +0100;2026-02-06 07:00:51 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:01 +0200
X7242480;e1949215;4054571491374;Cube;Cube Reaction Hybrid Pro 800 Blau Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 00:48:51 +0100;2026-02-06 03:20:53 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:01 +0200
X7242481;e1949218;4054571491381;Cube;Cube Reaction Hybrid Pro 800 Blau Modell 2026;Fahrräder;m000104774;;3199.0;39.99;3238.99;3199.0;4;1;3;3199.0;fahrrad.de;3199.0;lucky-bike.de;0.0;39.99;3199.0;;Keine Mindestpreis gesetzt. Artikel übersprungen.;;;;2026-02-03 00:48:51 +0100;2026-02-06 06:50:54 +0100;2025-09-04 20:05:44 +0200;1;2026-04-01 20:02:01 +0200
